FID,block_id,census_year,clue_small_area,commercial_accommodation,common_area,community_use,educational_research,entertainment_recreation_indoor,equipment_installation,hospital_clinic,house_townhouse,institutional_accommodation,manufacturing,office,park_reserve,parking_commercial_covered,parking_commercial_uncovered,parking_private_covered,parking_private_uncovered,performances_conferences_ceremonies,private_outdoor_space,public_display_area,residential_apartment,retail_cars,retail_shop,retail_showroom,retail_stall,sports_and_recreation_outdoor,square_promenade,storage,student_accommodation,total_space_in_block,transport,transport_storage_uncovered,unoccupied_under_construction,unoccupied_under_demolition_condemned,unoccupied_under_renovation,unoccupied_undeveloped_site,unoccupied_unused,wholesale,workshop_studio,wkb_geometry
com_clue_floor_use_block_2016.334,334,2016,North Melbourne,0,498,0,0,0,0,,4849,0,0,1487,0,0,0,0,0,0,829,0,942,0,323,0,0,0,0,,0,12984.12011719,0,0,0,0,217,2023,1458,0,,"MULTIPOLYGON (((-37.80129205383519 144.94576503838042, -37.801832062707774 144.94566866744523, -37.80260263285283 144.94553114570678, -37.80249372664975 144.944566468046, -37.80042230975123 144.9449331508392, -37.800527369298344 144.9459015045557, -37.80129205383519 144.94576503838042)))"
com_clue_floor_use_block_2016.339,339,2016,North Melbourne,0,1849,0,0,0,0,0,3276,0,,,0,0,0,1832,0,0,,0,5404,0,0,0,0,0,0,613,0,14600.87988281,0,0,0,0,0,0,340,,0,"MULTIPOLYGON (((-37.802267701387095 144.94250722102473, -37.802327120650375 144.94302654203412, -37.80443251307807 144.94265663299927, -37.80437095813373 144.94207899424552, -37.802267701387095 144.94250722102473)))"
com_clue_floor_use_block_2016.340,340,2016,North Melbourne,0,,0,0,,0,0,2851,0,,,0,0,0,,0,0,1203,0,0,0,,0,0,0,0,654,0,6080,0,0,0,0,0,0,,0,457,"MULTIPOLYGON (((-37.802327120650375 144.94302654203412, -37.80238850702073 144.9435970219879, -37.80449226742816 144.94321735282222, -37.80443251307807 144.94265663299927, -37.802327120650375 144.94302654203412)))"
com_clue_floor_use_block_2016.335,335,2016,North Melbourne,0,2241,0,,,0,0,3676,0,,2613,0,0,0,3610,0,0,573,0,3206,0,761,0,0,0,0,,0,22115.2890625,0,0,932,0,0,0,3063,,,"MULTIPOLYGON (((-37.80238850702073 144.9435970219879, -37.80032471625616 144.94401262527455, -37.80042230975123 144.9449331508392, -37.80249372664975 144.944566468046, -37.80238850702073 144.9435970219879)))"
com_clue_floor_use_block_2016.315,315,2016,North Melbourne,0,,0,0,3407,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,41637,0,0,0,47811,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79869911217225 144.94004229395233, -37.79851888964208 144.94007458382725, -37.79840584606751 144.94024062346378, -37.79804290262336 144.94077371110532, -37.797646909186895 144.94135533050442, -37.79778350713932 144.9415043509742, -37.79802555610158 144.9417684138551, -37.799174870241174 144.9430222865508, -37.800107945347044 144.94403840702947, -37.80032471625616 144.94401262527455, -37.800246569923516 144.94329331249563, -37.80010121543747 144.94199892745158, -37.79985970644306 144.93983434980063, -37.79869911217225 144.94004229395233)))"
com_clue_floor_use_block_2016.336,336,2016,North Melbourne,0,1393,0,0,0,,0,3302,0,0,1790,0,0,0,,0,0,628,0,2985,0,,,0,0,0,0,0,16032.09960938,0,0,0,0,0,,2146,,,"MULTIPOLYGON (((-37.800246569923516 144.94329331249563, -37.80032471625616 144.94401262527455, -37.80238850702073 144.9435970219879, -37.802327120650375 144.94302654203412, -37.802267701387095 144.94250722102473, -37.800246569923516 144.94329331249563)))"
com_clue_floor_use_block_2016.337,337,2016,North Melbourne,0,857,0,0,0,,0,686,0,0,1823,0,0,0,0,0,0,5582,0,0,,,,0,0,0,2366,0,17763,0,0,0,0,0,0,474,,1230,"MULTIPOLYGON (((-37.802267701387095 144.94250722102473, -37.80216822409577 144.94162577016772, -37.80010121543747 144.94199892745158, -37.800246569923516 144.94329331249563, -37.802267701387095 144.94250722102473)))"
com_clue_floor_use_block_2016.429,429,2016,West Melbourne (Residential),0,557,0,816,0,0,0,1088,0,,1838,0,0,0,721,0,0,536,0,553,0,0,0,0,0,0,1058,0,9694.66992188,0,0,0,0,0,,1101,,,"MULTIPOLYGON (((-37.81027283914459 144.94733971477964, -37.811115058321754 144.9456053829055, -37.810597944745794 144.9451975139658, -37.809633551710974 144.94678173614332, -37.81027283914459 144.94733971477964)))"
com_clue_floor_use_block_2016.430,430,2016,West Melbourne (Residential),0,2018,0,0,,0,0,2498,0,,2060,0,0,0,2250,0,0,1739,0,3757,,374,,0,0,0,,0,20450.2890625,0,0,0,0,0,0,501,0,,"MULTIPOLYGON (((-37.809633551710974 144.94678173614332, -37.80847321442062 144.94868719591534, -37.80927537487028 144.9493923910243, -37.81027283914459 144.94733971477964, -37.809633551710974 144.94678173614332)))"
com_clue_floor_use_block_2016.442,442,2016,West Melbourne (Residential),0,560,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,8721,0,0,0,0,0,0,1246,0,0,"MULTIPOLYGON (((-37.81027283914459 144.94733971477964, -37.810957425871244 144.94782534503366, -37.81164640748115 144.9460199293329, -37.811115058321754 144.9456053829055, -37.81027283914459 144.94733971477964)))"
com_clue_floor_use_block_2016.1012,1012,2016,North Melbourne,0,1875,0,,0,,0,0,0,8488,3173,0,0,0,,,0,101685,0,0,0,0,0,0,0,0,12731,0,201797.21875,0,31169,0,0,0,,16343,0,,"MULTIPOLYGON (((-37.79947428183509 144.93632118976356, -37.79948478318443 144.93641709716576, -37.799555617403946 144.9370640040792, -37.799555703243506 144.93706478874293, -37.7995989681021 144.9374599323538, -37.79985970644306 144.93983434980063, -37.80010121543747 144.94199892745158, -37.80216822409577 144.94162577016772, -37.8042824282668 144.94124510909666, -37.80416119448647 144.9401699061851, -37.80499539842167 144.94100482005643, -37.805046641636345 144.94099563241704, -37.80418812641845 144.94014375480975, -37.804245298752384 144.9400554066475, -37.80423955614579 144.93996822513847, -37.80406210383335 144.93975592793964, -37.804089704404795 144.93970788942278, -37.804263289364116 144.93973930593356, -37.804464776477296 144.93994699340686, -37.80458486172012 144.94002752230077, -37.804567512986026 144.9400686181311, -37.8046521525716 144.94012536280127, -37.804722191191665 144.94017942166184, -37.80479008275189 144.94023484644688, -37.80485627294852 144.9402935215565, -37.80492000959583 144.94035664912647, -37.80503264076247 144.94048446750327, -37.80505532840309 144.94044997892522, -37.805123582730864 144.94052744119335, -37.80515981301593 144.94047660693738, -37.804956381231634 144.94025310531447, -37.80486250708881 144.94015286248202, -37.80480881186521 144.94011712756478, -37.80469620900703 144.94003380984708, -37.80449979500534 144.9398531282662, -37.80441916338577 144.93976576866, -37.80439590140842 144.93975253235865, -37.80434027511123 144.93969224356306, -37.80431985066462 144.93966946389176, -37.804217203770285 144.93955432298492, -37.80416211126166 144.9394959107303, -37.80408385798776 144.93940826544835, -37.80405402423228 144.9391052411302, -37.80311543006488 144.9379507960511, -37.803086132002434 144.93789032700704, -37.80290652789612 144.93752620246332, -37.80272543222194 144.93716275153926, -37.80268728905101 144.9370716920852, -37.80267658270973 144.93704780047634, -37.802665392350264 144.93702426420822, -37.802653727238734 144.93700109778828, -37.80264159578029 144.9369783180193, -37.802629377147234 144.9369576611556, -37.80261738105501 144.93693679593989, -37.80260560938448 144.93691572686274, -37.80259406583798 144.93689445949983, -37.80241449060984 144.93653467645998, -37.802346073298814 144.9362272985433, -37.80182758940589 144.9364179808382, -37.80170739313962 144.93646218384615, -37.80142719493964 144.93638664728567, -37.80140836613634 144.93638229447592, -37.80123260598909 144.93643440508217, -37.801216994763266 144.9363491818896, -37.80093577414355 144.9362079562754, -37.80064145552411 144.93609299557394, -37.800154549471365 144.93598980027082, -37.79974702799604 144.93603675414738, -37.79945116115229 144.93611004165945, -37.79947190658045 144.93629950237414, -37.79947428183509 144.93632118976356)))"
com_clue_floor_use_block_2016.408,408,2016,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.80559557836632 144.94124345486935, -37.805361899201195 144.94105097973622, -37.80521886314812 144.94107649649595, -37.805316449634425 144.94191060615378, -37.80543040434141 144.94189031098406, -37.80614226744421 144.94176340369373, -37.80621177827184 144.94175101160093, -37.80559557836632 144.94124345486935)))"
com_clue_floor_use_block_2016.401,401,2016,West Melbourne (Residential),0,1920,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,6999,0,0,0,0,0,0,0,0,11122.59960938,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.80458960962531 144.9411897993431, -37.804672716120535 144.942025252487, -37.805316449634425 144.94191060615378, -37.80521886314812 144.94107649649595, -37.80458960962531 144.9411897993431)))"
com_clue_floor_use_block_2016.338,338,2016,North Melbourne,0,2092,0,0,0,0,0,0,0,21860,658,0,0,0,,0,,,0,,0,0,0,0,0,0,,0,31366,0,0,0,0,0,,,0,,"MULTIPOLYGON (((-37.804672716120535 144.942025252487, -37.80458960962531 144.9411897993431, -37.8042824282668 144.94124510909666, -37.80216822409577 144.94162577016772, -37.802267701387095 144.94250722102473, -37.80437095813373 144.94207899424552, -37.804672716120535 144.942025252487)))"
com_clue_floor_use_block_2016.344,344,2016,North Melbourne,0,1045,0,0,,0,0,9106,0,0,,0,0,0,,0,0,7119,0,498,0,0,0,0,0,0,0,0,24295.41992188,0,0,0,0,0,0,,0,0,"MULTIPOLYGON (((-37.80470614966838 144.94515008974284, -37.803577984576506 144.94535446250524, -37.80389593600627 144.9479692477875, -37.80496345890775 144.94780366507518, -37.80470614966838 144.94515008974284)))"
com_clue_floor_use_block_2016.342,342,2016,North Melbourne,0,583,0,,0,0,0,4615,0,0,2681,0,0,0,,0,0,1009,0,,,0,,0,0,0,,0,13770.84960938,0,0,0,0,0,0,,0,1609,"MULTIPOLYGON (((-37.80470614966838 144.94515008974284, -37.80459898477575 144.94419083440087, -37.80249372664975 144.944566468046, -37.80260263285283 144.94553114570678, -37.803577984576506 144.94535446250524, -37.80470614966838 144.94515008974284)))"
com_clue_floor_use_block_2016.341,341,2016,North Melbourne,0,1344,0,0,0,0,0,5746,0,0,1785,0,0,0,1203,0,,1575,0,2036,0,0,0,0,0,0,1543,0,17897.74023438,0,0,0,0,0,0,0,1758,,"MULTIPOLYGON (((-37.80449226742816 144.94321735282222, -37.80238850702073 144.9435970219879, -37.80249372664975 144.944566468046, -37.80459898477575 144.94419083440087, -37.80449226742816 144.94321735282222)))"
com_clue_floor_use_block_2016.402,402,2016,West Melbourne (Residential),0,603,0,0,0,0,0,0,0,0,,0,0,0,,,0,,0,2015,0,0,0,0,0,0,2150,0,7951.97021484,0,0,0,0,0,0,,,0,"MULTIPOLYGON (((-37.80443251307807 144.94265663299927, -37.80449226742816 144.94321735282222, -37.80543041395481 144.94305250266584, -37.80537501425784 144.94248833509016, -37.80543040434141 144.94189031098406, -37.805316449634425 144.94191060615378, -37.804672716120535 144.942025252487, -37.80437095813373 144.94207899424552, -37.80443251307807 144.94265663299927)))"
com_clue_floor_use_block_2016.413,413,2016,West Melbourne (Residential),0,1237,0,0,,0,0,2526,0,0,3632,0,0,0,2776,0,0,2399,0,3356,0,0,,0,0,0,0,0,18011.58984375,0,0,0,0,0,0,0,0,,"MULTIPOLYGON (((-37.80544661818333 144.9432207580923, -37.80615481623095 144.9448383320427, -37.807151656659904 144.94414707471603, -37.8065878592121 144.94284670798106, -37.80543041395481 144.94305250266584, -37.80544661818333 144.9432207580923)))"
com_clue_floor_use_block_2016.403,403,2016,West Melbourne (Residential),0,1118,0,0,0,0,0,,0,0,3455,0,0,0,2183,0,0,275,0,2022,0,,790,0,0,0,,0,10491,0,0,0,0,0,0,,0,0,"MULTIPOLYGON (((-37.80544661818333 144.9432207580923, -37.80543041395481 144.94305250266584, -37.80449226742816 144.94321735282222, -37.80459898477575 144.94419083440087, -37.805523747266264 144.94402162658892, -37.80544661818333 144.9432207580923)))"
com_clue_floor_use_block_2016.407,407,2016,West Melbourne (Residential),0,189,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.805523747266264 144.94402162658892, -37.80562959326278 144.9449868102394, -37.80603525345305 144.94492046355282, -37.80615481623095 144.9448383320427, -37.80544661818333 144.9432207580923, -37.805523747266264 144.94402162658892)))"
com_clue_floor_use_block_2016.404,404,2016,West Melbourne (Residential),0,,0,0,0,0,0,2618,0,0,,0,0,0,316,0,0,1133,0,1185,0,0,0,0,0,0,0,0,6068.87011719,0,0,0,0,0,0,,,0,"MULTIPOLYGON (((-37.805523747266264 144.94402162658892, -37.80459898477575 144.94419083440087, -37.80470614966838 144.94515008974284, -37.80562959326278 144.9449868102394, -37.805523747266264 144.94402162658892)))"
com_clue_floor_use_block_2016.406,406,2016,West Melbourne (Residential),0,,0,0,0,0,0,10730,0,0,0,0,0,0,0,0,0,4155,0,,0,0,0,0,0,0,0,0,15452.54980469,0,0,0,0,0,,0,0,0,"MULTIPOLYGON (((-37.805903944897814 144.9474681015545, -37.80603839615298 144.94744605343672, -37.806528416790925 144.94736569494225, -37.80675614777214 144.94732834887677, -37.807090994044316 144.94696869637522, -37.80615481623095 144.9448383320427, -37.80603525345305 144.94492046355282, -37.80562959326278 144.9449868102394, -37.805903944897814 144.9474681015545)))"
com_clue_floor_use_block_2016.405,405,2016,West Melbourne (Residential),0,709,0,0,0,0,0,7067,0,0,,0,0,0,,0,0,5755,0,2130,0,,0,0,0,0,0,0,17011.25,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.805903944897814 144.9474681015545, -37.80562959326278 144.9449868102394, -37.80470614966838 144.94515008974284, -37.80496345890775 144.94780366507518, -37.80579953391115 144.947627038766, -37.805918732273156 144.94760185704243, -37.805903944897814 144.9474681015545)))"
com_clue_floor_use_block_2016.422,422,2016,West Melbourne (Residential),0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,2380,0,0,0,0,0,,0,0,0,"MULTIPOLYGON (((-37.80579953391115 144.947627038766, -37.80496345890775 144.94780366507518, -37.80497837144836 144.94793717923525, -37.80549249646318 144.94868556883887, -37.805873476761995 144.94827638543248, -37.805849566861454 144.94806641018744, -37.80581835016449 144.94779227980413, -37.80579953391115 144.947627038766)))"
com_clue_floor_use_block_2016.420,420,2016,West Melbourne (Residential),1670,1172,0,0,0,0,0,10927,0,0,1758,0,0,0,0,,0,6453,0,0,0,,0,0,0,0,1523,0,25513.51953125,0,0,0,0,0,0,815,0,0,"MULTIPOLYGON (((-37.80675614777214 144.94732834887677, -37.80662147344185 144.94747299805508, -37.80598058566488 144.94816134632478, -37.805873476761995 144.94827638543248, -37.80549249646318 144.94868556883887, -37.806297836891396 144.9497989364876, -37.807730364442435 144.94788820685642, -37.807090994044316 144.94696869637522, -37.80675614777214 144.94732834887677)))"
com_clue_floor_use_block_2016.1009,1009,2016,West Melbourne (Industrial),0,218,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,250106.984375,,,0,0,0,,107489,0,,"MULTIPOLYGON (((-37.81203304870601 144.94500449787512, -37.81274183689629 144.9431429269867, -37.81278302830222 144.94303472886034, -37.81257897646285 144.9427471483785, -37.81237995383299 144.94245402402385, -37.81218605468691 144.9421554928835, -37.81199737161699 144.94185169890147, -37.81181399453384 144.94154278722692, -37.81163601066645 144.94122890421417, -37.81146350548274 144.94091019853332, -37.81129656094794 144.94058682462605, -37.811135255385466 144.94025893475862, -37.810979668080165 144.93992668457338, -37.810829870290824 144.9395902344745, -37.8106859359598 144.93924974365103, -37.810547931864605 144.9389053737585, -37.81041592486358 144.93855729098922, -37.81028997725325 144.93820565825044, -37.810170148748725 144.93785064533247, -37.81005649724535 144.9374924209363, -37.80994907705711 144.93713115499455, -37.80984793805573 144.93676702096752, -37.80944987924277 144.93655909488956, -37.809448327764954 144.93655253186918, -37.809213020370855 144.93618124855735, -37.80911770690921 144.93603085851854, -37.80904917646442 144.9358537560423, -37.80899788438855 144.93590752838833, -37.80884915992052 144.93566522831117, -37.808676259479185 144.9355733914538, -37.80734987033193 144.93588384494393, -37.806430317693376 144.9358443478746, -37.804926139564216 144.93617446064454, -37.80539463628054 144.93771898544998, -37.80577943925545 144.9386838763384, -37.805832053997314 144.9387889355502, -37.80587885799947 144.93889827494036, -37.80591963325817 144.93901138489306, -37.805954188515024 144.93912773914315, -37.805982363740995 144.939246793516, -37.806004026692655 144.93936799511047, -37.80601907731674 144.93949077649805, -37.806027444326105 144.93961456604092, -37.806029089683705 144.9397387866324, -37.80602400596 144.93986285917867, -37.80601221547203 144.9399862048949, -37.805993773965774 144.94010824974708, -37.805968767894036 144.94022842339277, -37.805937312753905 144.9403461671785, -37.80589955661011 144.94046092949944, -37.805712669502284 144.94094203174376, -37.80559557836632 144.94124345486935, -37.80621177827184 144.94175101160093, -37.80741789935814 144.94269796554164, -37.80827923656751 144.94336690238254, -37.80952114507076 144.94434984464772, -37.81006551030472 144.94477660956397, -37.810597944745794 144.9451975139658, -37.811115058321754 144.9456053829055, -37.81164640748115 144.9460199293329, -37.81203304870601 144.94500449787512)))"
com_clue_floor_use_block_2016.416,416,2016,West Melbourne (Residential),0,350,0,0,0,0,0,3925,0,0,0,,0,0,273,0,0,2209,0,5888,0,0,0,0,0,0,0,0,13843.19042969,0,0,0,0,0,,,0,0,"MULTIPOLYGON (((-37.807793541053115 144.94370206804953, -37.808537495864066 144.94539865528915, -37.80952114507076 144.94434984464772, -37.80827923656751 144.94336690238254, -37.807793541053115 144.94370206804953)))"
com_clue_floor_use_block_2016.418,418,2016,West Melbourne (Residential),0,120,0,0,0,0,0,1474,0,0,,0,0,0,200,,0,337,0,7929,0,0,0,0,0,0,,0,12336.0703125,0,0,0,0,0,0,827,0,0,"MULTIPOLYGON (((-37.808537495864066 144.94539865528915, -37.80904437438184 144.94613898328117, -37.81006551030472 144.94477660956397, -37.80952114507076 144.94434984464772, -37.808537495864066 144.94539865528915)))"
com_clue_floor_use_block_2016.419,419,2016,West Melbourne (Residential),,2179,0,0,,,0,1573,0,0,1969,0,0,0,2025,0,0,1307,0,5704,0,0,0,0,0,0,,0,26915.98046875,0,0,0,0,,0,10149,0,,"MULTIPOLYGON (((-37.80904437438184 144.94613898328117, -37.808537495864066 144.94539865528915, -37.80796661777983 144.9460149340721, -37.807090994044316 144.94696869637522, -37.807730364442435 144.94788820685642, -37.80904437438184 144.94613898328117)))"
com_clue_floor_use_block_2016.428,428,2016,West Melbourne (Residential),0,133,0,0,0,0,0,2606,0,0,,0,0,0,,0,0,1413,0,2060,0,0,,0,0,0,856,0,10157.95996094,0,0,0,0,0,0,,,,"MULTIPOLYGON (((-37.80904437438184 144.94613898328117, -37.809633551710974 144.94678173614332, -37.810597944745794 144.9451975139658, -37.81006551030472 144.94477660956397, -37.80904437438184 144.94613898328117)))"
com_clue_floor_use_block_2016.427,427,2016,West Melbourne (Residential),0,1795,0,0,799,0,0,1555,0,0,1712,0,0,0,2306,0,0,1866,0,8212,0,1319,0,0,0,0,1217,0,23187.90039062,0,0,0,0,0,0,952,,,"MULTIPOLYGON (((-37.80904437438184 144.94613898328117, -37.807730364442435 144.94788820685642, -37.80847321442062 144.94868719591534, -37.809633551710974 144.94678173614332, -37.80904437438184 144.94613898328117)))"
com_clue_floor_use_block_2016.655,655,2016,East Melbourne,5361,15064,0,0,1081,0,,4950,0,0,6383,0,0,0,16830,0,0,23552,0,41515,0,0,0,0,,0,0,0,115930.0390625,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.81646191922686 144.97898220028333, -37.816817485101396 144.9789185089734, -37.81687502500197 144.97890940908772, -37.81821272797954 144.97867739153773, -37.81824561897595 144.97867144925485, -37.818217017648465 144.97841184217617, -37.818136613467715 144.9782827654111, -37.81811454060695 144.97812010383225, -37.818147916144326 144.97808706675502, -37.8181515809465 144.97804244312118, -37.81813603050352 144.97792784991088, -37.817283182732986 144.97664771647945, -37.817178856528855 144.97649576665162, -37.81707994376208 144.9763381689294, -37.816986636233025 144.97617523046142, -37.816899116852454 144.9760072654495, -37.816817554373735 144.97583460324424, -37.816742107701714 144.97565757686797, -37.816672924228 144.97547653101233, -37.81661013616959 144.9752918187306, -37.816553867716486 144.97510379783472, -37.816504226964184 144.97491283338823, -37.81646131131829 144.97471929755883, -37.81642520291284 144.97452356520014, -37.81639597317272 144.97432601713558, -37.81637367827098 144.9741270380108, -37.81635836177264 144.97392701281413, -37.816350052911275 144.9737263314681, -37.81635086138996 144.973417500789, -37.816362751692594 144.9730127627998, -37.81637384991775 144.97257340916482, -37.816008333395324 144.9723816490449, -37.81570949542982 144.97340655326425, -37.81583784081991 144.97435262732037, -37.815887529744856 144.97471891578402, -37.8159795874919 144.9753975593032, -37.81619683094956 144.9769991914402, -37.81620442256388 144.9770551640616, -37.81644295210848 144.9788139319992, -37.81646191922686 144.97898220028333)))"
com_clue_floor_use_block_2016.5,5,2016,Melbourne (CBD),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,916.98999023,0,0,0,0,0,0,,0,0,"MULTIPOLYGON (((-37.81792301205209 144.96585853713435, -37.81781957873814 144.96581331350455, -37.817663578011235 144.96634512852904, -37.81776665457735 144.96639694460586, -37.81787765184793 144.96645274324584, -37.818026887545976 144.96590395322647, -37.81792301205209 144.96585853713435)))"
